"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,0,2749573,1,9,"__amd_rocclr_fillBufferAligned",1,386948528807711,386948528811591,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,2,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",2,386948529545446,386948529576287,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,3,10,"__amd_rocclr_copyBuffer",3,386948529625248,386948529628888,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,4,9,"__amd_rocclr_fillBufferAligned",4,386948529684329,386948529687329,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,5,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",5,386948529697130,386948529727370,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,6,9,"__amd_rocclr_fillBufferAligned",6,386948529737290,386948529740130,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,7,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",7,386948529749931,386948529779691,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,8,9,"__amd_rocclr_fillBufferAligned",8,386948529789252,386948529792092,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,9,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",9,386948529801572,386948529831652,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,10,9,"__amd_rocclr_fillBufferAligned",10,386948529841293,386948529844293,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,11,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",11,386948529854213,386948529884134,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,12,9,"__amd_rocclr_fillBufferAligned",12,386948529893734,386948529896774,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,13,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",13,386948529906454,386948529936335,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,14,9,"__amd_rocclr_fillBufferAligned",14,386948529946255,386948529949295,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,15,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",15,386948529959135,386948529989176,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,16,9,"__amd_rocclr_fillBufferAligned",16,386948529999056,386948530002056,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,17,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",17,386948530011896,386948530041657,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,18,9,"__amd_rocclr_fillBufferAligned",18,386948530051377,386948530054337,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,19,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",19,386948530064178,386948530087898,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,20,9,"__amd_rocclr_fillBufferAligned",20,386948530097458,386948530100418,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,21,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",21,386948530109899,386948530133139,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,22,9,"__amd_rocclr_fillBufferAligned",22,386948530142579,386948530145579,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,23,20,"(anonymous namespace)::reduce_v2_grid_stride_lds_atomic(float const*, float*, unsigned long)",23,386948530154980,386948530178460,0,0,8,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",1,0,2749573,24,10,"__amd_rocclr_copyBuffer",24,386948530227981,386948530231381,0,0,16,0,128,512,1,1,512,1,1
